Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
13,38,4/27/12,89458.34,FALSE,64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,131.1266667,5.965,A,219622
13,38,5/4/12,100523.86,FALSE,54.41,3.831,15589.85,,337.47,7557.14,5025.28,131.136,5.965,A,219622
13,38,5/11/12,96794.19,FALSE,56.47,3.809,14566.92,86,60.34,6009.18,4224.91,131.1453333,5.965,A,219622
13,38,5/18/12,93760.69,FALSE,65.17,3.808,7623.14,,86.99,2583.46,3312.67,131.0983226,5.965,A,219622
13,38,5/25/12,82657.03,FALSE,62.39,3.801,7282.07,,416.15,1048.83,7293.87,131.0287742,5.965,A,219622
13,38,6/1/12,84392.2,FALSE,61.11,3.788,8868.86,123,37.87,3793.73,6276.31,130.9592258,5.965,A,219622
13,38,6/8/12,95349.69,FALSE,68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,130.8896774,5.965,A,219622
13,38,6/15/12,77273.33,FALSE,65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,130.8295333,5.965,A,219622
13,38,6/22/12,84654.99,FALSE,72.89,3.737,9298.46,565.14,1.79,4025.82,8626.51,130.7929,5.965,A,219622
13,38,6/29/12,89400.86,FALSE,82,3.681,4768.5,446.92,,743.34,4076.02,130.7562667,5.965,A,219622
13,38,7/6/12,83623,FALSE,79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,A,219622
13,38,7/13/12,85612.31,FALSE,83.68,3.595,6330.74,220.42,1.17,4033.74,4225.77,130.683,5.765,A,219622
13,38,7/20/12,76798.48,FALSE,75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,A,219622
13,38,7/27/12,85021.08,FALSE,80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,A,219622
13,38,8/3/12,94148.08,FALSE,81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,A,219622
13,38,8/10/12,96026.61,FALSE,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,A,219622
13,38,8/17/12,84418.08,FALSE,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.765,A,219622
13,38,8/24/12,94545.34,FALSE,77.37,3.582,9360.8,71.92,179.51,8290.49,6291.99,130.8381613,5.765,A,219622
13,38,8/31/12,82082.48,FALSE,79.18,3.624,21327.53,50.44,88.44,9444.6,3872.19,130.8853548,5.765,A,219622
13,38,9/7/12,84991.53,TRUE,70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,130.9325484,5.765,A,219622
13,38,9/14/12,89044.31,FALSE,68.55,3.749,13208.43,,28.06,1300.16,10484.98,130.9776667,5.765,A,219622
13,38,9/21/12,93644.39,FALSE,67.96,3.821,10671.71,141.83,46,2465.37,12372.29,131.0103333,5.765,A,219622
13,38,9/28/12,87331.28,FALSE,64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.765,A,219622
13,38,10/5/12,91582.34,FALSE,61.79,3.815,6607.14,,50.6,3943.91,7700.91,131.0756667,5.621,A,219622
13,38,10/12/12,88257.7,FALSE,55.1,3.797,1927.15,,9.72,518.97,11269.24,131.1083333,5.621,A,219622
13,38,10/19/12,88325.74,FALSE,52.06,3.781,2753.9,,8.84,775.96,6978.9,131.1499677,5.621,A,219622
13,38,10/26/12,92092.84,FALSE,46.97,3.755,10192.49,364.57,150,1714.15,5563.92,131.1930968,5.621,A,219622
13,40,2/5/10,85645.25,FALSE,31.53,2.666,,,,,,126.4420645,8.316,A,219622
13,40,2/12/10,81957.04,TRUE,33.16,2.671,,,,,,126.4962581,8.316,A,219622
13,40,2/19/10,80552.01,FALSE,35.7,2.654,,,,,,126.5262857,8.316,A,219622
13,40,2/26/10,84627.53,FALSE,29.98,2.667,,,,,,126.5522857,8.316,A,219622
13,40,3/5/10,85470.55,FALSE,40.65,2.681,,,,,,126.5782857,8.316,A,219622
13,40,3/12/10,81118.99,FALSE,37.62,2.733,,,,,,126.6042857,8.316,A,219622
13,40,3/19/10,78372.77,FALSE,42.49,2.782,,,,,,126.6066452,8.316,A,219622
13,40,3/26/10,75684.74,FALSE,41.48,2.819,,,,,,126.6050645,8.316,A,219622
13,40,4/2/10,80136.13,FALSE,42.15,2.842,,,,,,126.6034839,8.107,A,219622
13,40,4/9/10,72097.75,FALSE,38.97,2.877,,,,,,126.6019032,8.107,A,219622
13,40,4/16/10,74309.49,FALSE,50.39,2.915,,,,,,126.5621,8.107,A,219622
13,40,4/23/10,78747.02,FALSE,55.66,2.936,,,,,,126.4713333,8.107,A,219622
13,40,4/30/10,77194.62,FALSE,48.33,2.941,,,,,,126.3805667,8.107,A,219622
13,40,5/7/10,77209.99,FALSE,44.42,2.948,,,,,,126.2898,8.107,A,219622
13,40,5/14/10,71315.47,FALSE,50.15,2.962,,,,,,126.2085484,8.107,A,219622
13,40,5/21/10,73471.02,FALSE,57.71,2.95,,,,,,126.1843871,8.107,A,219622
13,40,5/28/10,75415.23,FALSE,53.11,2.908,,,,,,126.1602258,8.107,A,219622
13,40,6/4/10,75160.75,FALSE,59.85,2.871,,,,,,126.1360645,8.107,A,219622
13,40,6/11/10,78215.87,FALSE,65.24,2.841,,,,,,126.1119032,8.107,A,219622
13,40,6/18/10,78358.04,FALSE,58.41,2.819,,,,,,126.114,8.107,A,219622
13,40,6/25/10,75913.44,FALSE,71.83,2.82,,,,,,126.1266,8.107,A,219622
13,40,7/2/10,79032.6,FALSE,78.82,2.814,,,,,,126.1392,7.951,A,219622
13,40,7/9/10,70858.31,FALSE,71.33,2.802,,,,,,126.1518,7.951,A,219622
13,40,7/16/10,74196.99,FALSE,77.79,2.791,,,,,,126.1498065,7.951,A,219622
13,40,7/23/10,71523.35,FALSE,82.27,2.797,,,,,,126.1283548,7.951,A,219622
13,40,7/30/10,69029.2,FALSE,78.94,2.797,,,,,,126.1069032,7.951,A,219622
13,40,8/6/10,73623.78,FALSE,81.24,2.802,,,,,,126.0854516,7.951,A,219622
13,40,8/13/10,69229.3,FALSE,74.93,2.837,,,,,,126.064,7.951,A,219622
13,40,8/20/10,72517.76,FALSE,76.34,2.85,,,,,,126.0766452,7.951,A,219622
13,40,8/27/10,72047,FALSE,75.31,2.854,,,,,,126.0892903,7.951,A,219622
13,40,9/3/10,76251.73,FALSE,65.71,2.868,,,,,,126.1019355,7.951,A,219622
13,40,9/10/10,75591.71,TRUE,65.74,2.87,,,,,,126.1145806,7.951,A,219622
13,40,9/17/10,74446.44,FALSE,66.84,2.875,,,,,,126.1454667,7.951,A,219622
13,40,9/24/10,72706.15,FALSE,68.22,2.872,,,,,,126.1900333,7.951,A,219622
13,40,10/1/10,75273.96,FALSE,68.74,2.853,,,,,,126.2346,7.795,A,219622
13,40,10/8/10,74908.49,FALSE,63.03,2.841,,,,,,126.2791667,7.795,A,219622
13,40,10/15/10,72122.78,FALSE,54.12,2.845,,,,,,126.3266774,7.795,A,219622
13,40,10/22/10,72344.53,FALSE,56.89,2.849,,,,,,126.3815484,7.795,A,219622
13,40,10/29/10,70497.28,FALSE,45.12,2.841,,,,,,126.4364194,7.795,A,219622
13,40,11/5/10,77294.94,FALSE,49.96,2.831,,,,,,126.4912903,7.795,A,219622
13,40,11/12/10,76325.29,FALSE,42.55,2.831,,,,,,126.5461613,7.795,A,219622
13,40,11/19/10,74814.38,FALSE,42,2.842,,,,,,126.6072,7.795,A,219622
13,40,11/26/10,70440.58,TRUE,28.22,2.83,,,,,,126.6692667,7.795,A,219622
13,40,12/3/10,78220.32,FALSE,25.8,2.812,,,,,,126.7313333,7.795,A,219622
13,40,12/10/10,81174.08,FALSE,36.78,2.817,,,,,,126.7934,7.795,A,219622
13,40,12/17/10,78311.06,FALSE,35.21,2.842,,,,,,126.8794839,7.795,A,219622
13,40,12/24/10,87474.15,FALSE,34.9,2.846,,,,,,126.9835806,7.795,A,219622
13,40,12/31/10,82867.24,TRUE,26.79,2.868,,,,,,127.0876774,7.795,A,219622
13,40,1/7/11,83764,FALSE,16.94,2.891,,,,,,127.1917742,7.47,A,219622
13,40,1/14/11,77200.8,FALSE,20.6,2.903,,,,,,127.3009355,7.47,A,219622
13,40,1/21/11,81602.36,FALSE,34.8,2.934,,,,,,127.4404839,7.47,A,219622
13,40,1/28/11,75530.87,FALSE,31.64,2.96,,,,,,127.5800323,7.47,A,219622
13,40,2/4/11,82996.58,FALSE,23.35,2.974,,,,,,127.7195806,7.47,A,219622
13,40,2/11/11,81006.32,TRUE,30.83,3.034,,,,,,127.859129,7.47,A,219622
13,40,2/18/11,82811.36,FALSE,40.85,3.062,,,,,,127.99525,7.47,A,219622
13,40,2/25/11,82480.31,FALSE,33.17,3.12,,,,,,128.13,7.47,A,219622
13,40,3/4/11,82666.85,FALSE,34.23,3.23,,,,,,128.26475,7.47,A,219622
13,40,3/11/11,78811.68,FALSE,41.28,3.346,,,,,,128.3995,7.47,A,219622
13,40,3/18/11,78840.88,FALSE,44.69,3.407,,,,,,128.5121935,7.47,A,219622
13,40,3/25/11,76854.21,FALSE,42.38,3.435,,,,,,128.6160645,7.47,A,219622
13,40,4/1/11,79256.33,FALSE,42.49,3.487,,,,,,128.7199355,7.193,A,219622
13,40,4/8/11,74348.4,FALSE,42.75,3.547,,,,,,128.8238065,7.193,A,219622
13,40,4/15/11,75036.27,FALSE,41.72,3.616,,,,,,128.9107333,7.193,A,219622
13,40,4/22/11,75828.88,FALSE,47.55,3.655,,,,,,128.9553,7.193,A,219622
13,40,4/29/11,73950.49,FALSE,43.85,3.683,,,,,,128.9998667,7.193,A,219622
13,40,5/6/11,79325.35,FALSE,47.75,3.744,,,,,,129.0444333,7.193,A,219622
13,40,5/13/11,74058.58,FALSE,52.4,3.77,,,,,,129.089,7.193,A,219622
13,40,5/20/11,73909.01,FALSE,52.12,3.802,,,,,,129.0756774,7.193,A,219622
13,40,5/27/11,75057.86,FALSE,54.62,3.778,,,,,,129.0623548,7.193,A,219622
13,40,6/3/11,74839.95,FALSE,52.76,3.752,,,,,,129.0490323,7.193,A,219622
13,40,6/10/11,74943.94,FALSE,61.39,3.732,,,,,,129.0357097,7.193,A,219622
13,40,6/17/11,80818.52,FALSE,63.35,3.704,,,,,,129.0432,7.193,A,219622
13,40,6/24/11,74485.59,FALSE,66.38,3.668,,,,,,129.0663,7.193,A,219622
13,40,7/1/11,74702.81,FALSE,74.29,3.613,,,,,,129.0894,6.877,A,219622
13,40,7/8/11,74420.53,FALSE,77.3,3.563,,,,,,129.1125,6.877,A,219622
13,40,7/15/11,72838.01,FALSE,75.59,3.553,,,,,,129.1338387,6.877,A,219622
13,40,7/22/11,73271.77,FALSE,78.5,3.563,,,,,,129.1507742,6.877,A,219622
13,40,7/29/11,69655.8,FALSE,77.62,3.574,,,,,,129.1677097,6.877,A,219622
13,40,8/5/11,76257.56,FALSE,75.56,3.595,,,,,,129.1846452,6.877,A,219622
13,40,8/12/11,74115.14,FALSE,75.95,3.606,,,,,,129.2015806,6.877,A,219622
13,40,8/19/11,73859.1,FALSE,76.68,3.578,,,,,,129.2405806,6.877,A,219622
13,40,8/26/11,74929.69,FALSE,81.53,3.57,,,,,,129.2832581,6.877,A,219622
13,40,9/2/11,77361.33,FALSE,77,3.58,,,,,,129.3259355,6.877,A,219622
13,40,9/9/11,74321.75,TRUE,70.19,3.619,,,,,,129.3686129,6.877,A,219622
13,40,9/16/11,77133.31,FALSE,67.54,3.641,,,,,,129.4306,6.877,A,219622
13,40,9/23/11,74565.52,FALSE,63.6,3.648,,,,,,129.5183333,6.877,A,219622
13,40,9/30/11,72574.92,FALSE,68.28,3.623,,,,,,129.6060667,6.877,A,219622
13,40,10/7/11,78465.18,FALSE,60.62,3.592,,,,,,129.6938,6.392,A,219622
13,40,10/14/11,73024.33,FALSE,51.74,3.567,,,,,,129.7706452,6.392,A,219622
13,40,10/21/11,74810.3,FALSE,54.66,3.579,,,,,,129.7821613,6.392,A,219622
13,40,10/28/11,73093.56,FALSE,47.41,3.567,,,,,,129.7936774,6.392,A,219622
13,40,11/4/11,79052.18,FALSE,43.51,3.538,,,,,,129.8051935,6.392,A,219622
13,40,11/11/11,80333.23,FALSE,33.8,3.513,31400.97,30876.79,645.07,4407.38,7740.27,129.8167097,6.392,A,219622
13,40,11/18/11,74794.8,FALSE,40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,129.8268333,6.392,A,219622
13,40,11/25/11,69642.23,TRUE,38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,129.8364,6.392,A,219622
13,40,12/2/11,74415.72,FALSE,33.94,3.389,7945.42,56,25126.9,5550.87,31844.2,129.8459667,6.392,A,219622
13,40,12/9/11,79808.55,FALSE,24.82,3.341,5924.71,56,577.59,1778.83,20371.02,129.8555333,6.392,A,219622
13,40,12/16/11,79239.49,FALSE,27.85,3.282,3272.56,556.15,959.55,424.43,5933.01,129.8980645,6.392,A,219622
13,40,12/23/11,84222.7,FALSE,24.76,3.186,686.24,193.26,2971.53,239.78,3567.03,129.9845484,6.392,A,219622
13,40,12/30/11,72207.62,TRUE,31.53,3.119,5970.81,89121.94,406.4,1772.02,3645,130.0710323,6.392,A,219622
13,40,1/6/12,86070.5,FALSE,33.8,3.08,6809.96,37106.52,179.77,1922.55,7481.58,130.1575161,6.104,A,219622
13,40,1/13/12,82670.64,FALSE,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.104,A,219622
13,40,1/20/12,79511.04,FALSE,32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,130.2792258,6.104,A,219622
13,40,1/27/12,79054.82,FALSE,34.32,3.058,3743,3744.31,108.46,253.99,3511.82,130.3144516,6.104,A,219622
13,40,2/3/12,85579.42,FALSE,31.39,3.077,53423.29,5822.12,282.08,57817.56,9654.23,130.3496774,6.104,A,219622
13,40,2/10/12,84217.1,TRUE,33.73,3.116,9264.48,8292.73,179.72,18849.21,9083.54,130.3849032,6.104,A,219622
13,40,2/17/12,86728.3,FALSE,36.57,3.119,21621.16,16497.47,25.52,13643.83,14660.97,130.4546207,6.104,A,219622
13,40,2/24/12,83652.27,FALSE,35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,130.5502069,6.104,A,219622
13,40,3/2/12,84808.52,FALSE,32.36,3.242,25204.67,2436.75,167.88,16066.76,7289.69,130.6457931,6.104,A,219622
13,40,3/9/12,85994.63,FALSE,38.24,3.38,9173.97,339.05,9.44,1300.75,7479.12,130.7413793,6.104,A,219622
13,40,3/16/12,81846.56,FALSE,52.5,3.529,8901.34,637.7,3.85,6169.81,2446.53,130.8261935,6.104,A,219622
13,40,3/23/12,82435.77,FALSE,47.83,3.671,3489.61,75.36,2.52,827.19,3427.9,130.8966452,6.104,A,219622
13,40,3/30/12,82388.92,FALSE,53.2,3.734,10556.61,43.54,15.84,1116.83,8179.03,130.9670968,6.104,A,219622
13,40,4/6/12,78998.4,FALSE,48.85,3.793,9249.62,,59.94,3969.24,6016.86,131.0375484,5.965,A,219622
13,40,4/13/12,77712.67,FALSE,51.7,3.833,7419.44,19610.52,54.65,3021.51,3374.9,131.108,5.965,A,219622
13,40,4/20/12,82077.78,FALSE,50.24,3.845,22464.84,8216.22,70.45,1561.38,7307.24,131.1173333,5.965,A,219622
13,40,4/27/12,77716.26,FALSE,64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,131.1266667,5.965,A,219622
13,40,5/4/12,81842.41,FALSE,54.41,3.831,15589.85,,337.47,7557.14,5025.28,131.136,5.965,A,219622
13,40,5/11/12,80704.69,FALSE,56.47,3.809,14566.92,86,60.34,6009.18,4224.91,131.1453333,5.965,A,219622
13,40,5/18/12,77662.08,FALSE,65.17,3.808,7623.14,,86.99,2583.46,3312.67,131.0983226,5.965,A,219622
13,40,5/25/12,79052.13,FALSE,62.39,3.801,7282.07,,416.15,1048.83,7293.87,131.0287742,5.965,A,219622
13,40,6/1/12,80883.94,FALSE,61.11,3.788,8868.86,123,37.87,3793.73,6276.31,130.9592258,5.965,A,219622
13,40,6/8/12,84112.78,FALSE,68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,130.8896774,5.965,A,219622
13,40,6/15/12,79286.73,FALSE,65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,130.8295333,5.965,A,219622
13,40,6/22/12,77526.32,FALSE,72.89,3.737,9298.46,565.14,1.79,4025.82,8626.51,130.7929,5.965,A,219622
13,40,6/29/12,80569.55,FALSE,82,3.681,4768.5,446.92,,743.34,4076.02,130.7562667,5.965,A,219622
13,40,7/6/12,79198.92,FALSE,79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,A,219622
13,40,7/13/12,78673.88,FALSE,83.68,3.595,6330.74,220.42,1.17,4033.74,4225.77,130.683,5.765,A,219622
13,40,7/20/12,77104.81,FALSE,75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,A,219622
13,40,7/27/12,73127.59,FALSE,80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,A,219622
13,40,8/3/12,78588.62,FALSE,81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,A,219622
13,40,8/10/12,78201.98,FALSE,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,A,219622
13,40,8/17/12,79853.32,FALSE,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.765,A,219622
13,40,8/24/12,76757.55,FALSE,77.37,3.582,9360.8,71.92,179.51,8290.49,6291.99,130.8381613,5.765,A,219622
13,40,8/31/12,80189.75,FALSE,79.18,3.624,21327.53,50.44,88.44,9444.6,3872.19,130.8853548,5.765,A,219622
13,40,9/7/12,80777.86,TRUE,70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,130.9325484,5.765,A,219622
13,40,9/14/12,83208.33,FALSE,68.55,3.749,13208.43,,28.06,1300.16,10484.98,130.9776667,5.765,A,219622
13,40,9/21/12,81597.4,FALSE,67.96,3.821,10671.71,141.83,46,2465.37,12372.29,131.0103333,5.765,A,219622
13,40,9/28/12,82334.76,FALSE,64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.765,A,219622
13,40,10/5/12,81098.94,FALSE,61.79,3.815,6607.14,,50.6,3943.91,7700.91,131.0756667,5.621,A,219622
13,40,10/12/12,82142.89,FALSE,55.1,3.797,1927.15,,9.72,518.97,11269.24,131.1083333,5.621,A,219622
13,40,10/19/12,77052.02,FALSE,52.06,3.781,2753.9,,8.84,775.96,6978.9,131.1499677,5.621,A,219622
13,40,10/26/12,77927.39,FALSE,46.97,3.755,10192.49,364.57,150,1714.15,5563.92,131.1930968,5.621,A,219622
13,41,2/5/10,732.9,FALSE,31.53,2.666,,,,,,126.4420645,8.316,A,219622
13,41,2/12/10,979.66,TRUE,33.16,2.671,,,,,,126.4962581,8.316,A,219622
13,41,2/19/10,712.83,FALSE,35.7,2.654,,,,,,126.5262857,8.316,A,219622
13,41,2/26/10,545,FALSE,29.98,2.667,,,,,,126.5522857,8.316,A,219622
13,41,3/5/10,477,FALSE,40.65,2.681,,,,,,126.5782857,8.316,A,219622
13,41,3/12/10,639,FALSE,37.62,2.733,,,,,,126.6042857,8.316,A,219622
13,41,3/19/10,825,FALSE,42.49,2.782,,,,,,126.6066452,8.316,A,219622
13,41,3/26/10,708,FALSE,41.48,2.819,,,,,,126.6050645,8.316,A,219622
13,41,4/2/10,1310,FALSE,42.15,2.842,,,,,,126.6034839,8.107,A,219622
13,41,4/9/10,1679,FALSE,38.97,2.877,,,,,,126.6019032,8.107,A,219622
13,41,4/16/10,1065,FALSE,50.39,2.915,,,,,,126.5621,8.107,A,219622
13,41,4/23/10,1394,FALSE,55.66,2.936,,,,,,126.4713333,8.107,A,219622
13,41,4/30/10,1184,FALSE,48.33,2.941,,,,,,126.3805667,8.107,A,219622
13,41,5/7/10,870,FALSE,44.42,2.948,,,,,,126.2898,8.107,A,219622
13,41,5/14/10,856,FALSE,50.15,2.962,,,,,,126.2085484,8.107,A,219622
13,41,5/21/10,1227.96,FALSE,57.71,2.95,,,,,,126.1843871,8.107,A,219622
13,41,5/28/10,1113,FALSE,53.11,2.908,,,,,,126.1602258,8.107,A,219622
13,41,6/4/10,1002.96,FALSE,59.85,2.871,,,,,,126.1360645,8.107,A,219622
13,41,6/11/10,1390,FALSE,65.24,2.841,,,,,,126.1119032,8.107,A,219622
13,41,6/18/10,2127.62,FALSE,58.41,2.819,,,,,,126.114,8.107,A,219622
13,41,6/25/10,2047.66,FALSE,71.83,2.82,,,,,,126.1266,8.107,A,219622
13,41,7/2/10,1222,FALSE,78.82,2.814,,,,,,126.1392,7.951,A,219622
13,41,7/9/10,933,FALSE,71.33,2.802,,,,,,126.1518,7.951,A,219622
13,41,7/16/10,1341,FALSE,77.79,2.791,,,,,,126.1498065,7.951,A,219622
13,41,7/23/10,1215,FALSE,82.27,2.797,,,,,,126.1283548,7.951,A,219622
13,41,7/30/10,1603.98,FALSE,78.94,2.797,,,,,,126.1069032,7.951,A,219622
13,41,8/6/10,2052,FALSE,81.24,2.802,,,,,,126.0854516,7.951,A,219622
13,41,8/13/10,2143,FALSE,74.93,2.837,,,,,,126.064,7.951,A,219622
13,41,8/20/10,2606,FALSE,76.34,2.85,,,,,,126.0766452,7.951,A,219622
13,41,8/27/10,3484,FALSE,75.31,2.854,,,,,,126.0892903,7.951,A,219622
13,41,9/3/10,8414,FALSE,65.71,2.868,,,,,,126.1019355,7.951,A,219622
13,41,9/10/10,7008.98,TRUE,65.74,2.87,,,,,,126.1145806,7.951,A,219622
13,41,9/17/10,5277,FALSE,66.84,2.875,,,,,,126.1454667,7.951,A,219622
13,41,9/24/10,4218.99,FALSE,68.22,2.872,,,,,,126.1900333,7.951,A,219622
13,41,10/1/10,4444,FALSE,68.74,2.853,,,,,,126.2346,7.795,A,219622
13,41,10/8/10,5541,FALSE,63.03,2.841,,,,,,126.2791667,7.795,A,219622
13,41,10/15/10,5859.88,FALSE,54.12,2.845,,,,,,126.3266774,7.795,A,219622
13,41,10/22/10,5421,FALSE,56.89,2.849,,,,,,126.3815484,7.795,A,219622
13,41,10/29/10,4553,FALSE,45.12,2.841,,,,,,126.4364194,7.795,A,219622
13,41,11/5/10,4588,FALSE,49.96,2.831,,,,,,126.4912903,7.795,A,219622
13,41,11/12/10,3981,FALSE,42.55,2.831,,,,,,126.5461613,7.795,A,219622
13,41,11/19/10,5217,FALSE,42,2.842,,,,,,126.6072,7.795,A,219622
13,41,11/26/10,8178.49,TRUE,28.22,2.83,,,,,,126.6692667,7.795,A,219622
13,41,12/3/10,5907.49,FALSE,25.8,2.812,,,,,,126.7313333,7.795,A,219622
13,41,12/10/10,7831.49,FALSE,36.78,2.817,,,,,,126.7934,7.795,A,219622
13,41,12/17/10,11360.48,FALSE,35.21,2.842,,,,,,126.8794839,7.795,A,219622
13,41,12/24/10,15781.49,FALSE,34.9,2.846,,,,,,126.9835806,7.795,A,219622
13,41,12/31/10,1398.25,TRUE,26.79,2.868,,,,,,127.0876774,7.795,A,219622
13,41,1/7/11,1157.74,FALSE,16.94,2.891,,,,,,127.1917742,7.47,A,219622
13,41,1/14/11,1526,FALSE,20.6,2.903,,,,,,127.3009355,7.47,A,219622
13,41,1/21/11,1757.75,FALSE,34.8,2.934,,,,,,127.4404839,7.47,A,219622
13,41,1/28/11,1908,FALSE,31.64,2.96,,,,,,127.5800323,7.47,A,219622
13,41,2/4/11,1899.5,FALSE,23.35,2.974,,,,,,127.7195806,7.47,A,219622
13,41,2/11/11,2289,TRUE,30.83,3.034,,,,,,127.859129,7.47,A,219622
13,41,2/18/11,1597.75,FALSE,40.85,3.062,,,,,,127.99525,7.47,A,219622
13,41,2/25/11,1212,FALSE,33.17,3.12,,,,,,128.13,7.47,A,219622
13,41,3/4/11,1837.99,FALSE,34.23,3.23,,,,,,128.26475,7.47,A,219622
13,41,3/11/11,1638.5,FALSE,41.28,3.346,,,,,,128.3995,7.47,A,219622
13,41,3/18/11,2045,FALSE,44.69,3.407,,,,,,128.5121935,7.47,A,219622
13,41,3/25/11,1876.5,FALSE,42.38,3.435,,,,,,128.6160645,7.47,A,219622
13,41,4/1/11,1513,FALSE,42.49,3.487,,,,,,128.7199355,7.193,A,219622
13,41,4/8/11,1816,FALSE,42.75,3.547,,,,,,128.8238065,7.193,A,219622
13,41,4/15/11,1559,FALSE,41.72,3.616,,,,,,128.9107333,7.193,A,219622
13,41,4/22/11,1576,FALSE,47.55,3.655,,,,,,128.9553,7.193,A,219622
13,41,4/29/11,1722.5,FALSE,43.85,3.683,,,,,,128.9998667,7.193,A,219622
13,41,5/6/11,1039.5,FALSE,47.75,3.744,,,,,,129.0444333,7.193,A,219622
13,41,5/13/11,1400,FALSE,52.4,3.77,,,,,,129.089,7.193,A,219622
13,41,5/20/11,1398.25,FALSE,52.12,3.802,,,,,,129.0756774,7.193,A,219622
13,41,5/27/11,1398.5,FALSE,54.62,3.778,,,,,,129.0623548,7.193,A,219622
13,41,6/3/11,1069.5,FALSE,52.76,3.752,,,,,,129.0490323,7.193,A,219622
13,41,6/10/11,1309.75,FALSE,61.39,3.732,,,,,,129.0357097,7.193,A,219622
13,41,6/17/11,1431,FALSE,63.35,3.704,,,,,,129.0432,7.193,A,219622
13,41,6/24/11,1133.5,FALSE,66.38,3.668,,,,,,129.0663,7.193,A,219622
13,41,7/1/11,1034.5,FALSE,74.29,3.613,,,,,,129.0894,6.877,A,219622
13,41,7/8/11,1172,FALSE,77.3,3.563,,,,,,129.1125,6.877,A,219622
13,41,7/15/11,1392.99,FALSE,75.59,3.553,,,,,,129.1338387,6.877,A,219622
13,41,7/22/11,1581,FALSE,78.5,3.563,,,,,,129.1507742,6.877,A,219622
13,41,7/29/11,2593,FALSE,77.62,3.574,,,,,,129.1677097,6.877,A,219622
13,41,8/5/11,3101,FALSE,75.56,3.595,,,,,,129.1846452,6.877,A,219622
13,41,8/12/11,3037,FALSE,75.95,3.606,,,,,,129.2015806,6.877,A,219622
13,41,8/19/11,3772.5,FALSE,76.68,3.578,,,,,,129.2405806,6.877,A,219622
13,41,8/26/11,4497,FALSE,81.53,3.57,,,,,,129.2832581,6.877,A,219622
13,41,9/2/11,4559,FALSE,77,3.58,,,,,,129.3259355,6.877,A,219622
13,41,9/9/11,6494.5,TRUE,70.19,3.619,,,,,,129.3686129,6.877,A,219622
13,41,9/16/11,7310.24,FALSE,67.54,3.641,,,,,,129.4306,6.877,A,219622
13,41,9/23/11,6068.25,FALSE,63.6,3.648,,,,,,129.5183333,6.877,A,219622
13,41,9/30/11,3941,FALSE,68.28,3.623,,,,,,129.6060667,6.877,A,219622
13,41,10/7/11,5146.25,FALSE,60.62,3.592,,,,,,129.6938,6.392,A,219622
13,41,10/14/11,3928.75,FALSE,51.74,3.567,,,,,,129.7706452,6.392,A,219622
13,41,10/21/11,3180.5,FALSE,54.66,3.579,,,,,,129.7821613,6.392,A,219622
13,41,10/28/11,3979.75,FALSE,47.41,3.567,,,,,,129.7936774,6.392,A,219622
13,41,11/4/11,2435.85,FALSE,43.51,3.538,,,,,,129.8051935,6.392,A,219622
13,41,11/11/11,3387.97,FALSE,33.8,3.513,31400.97,30876.79,645.07,4407.38,7740.27,129.8167097,6.392,A,219622
13,41,11/18/11,2942,FALSE,40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,129.8268333,6.392,A,219622
13,41,11/25/11,5189.56,TRUE,38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,129.8364,6.392,A,219622
